Data,Produto,Quantidade Vendida,Preço Unitário,Total de Vendas,Lucro,Despesas,Promoções,Categoria
03/10/2023,Tour Arraial do Cabo (Van),1,396.7,396.7,232.66,164.04,Não,Viagens Longas
04/10/2023,City Tour Completo (Van),2,443.88,887.76,530.63,357.13,Não,City Tour
04/10/2023,Tour Arraial do Cabo (Van),3,671.84,2015.52,1183.06,832.46,Sim,Viagens Longas
04/10/2023,Tour Petrópolis (Carro),2,613.03,1226.06,677.59,548.47,Não,Viagens Longas
04/10/2023,Translado Aeroporto Galeão,3,1473.09,4419.27,2549.41,1869.86,Sim,Translados
04/10/2023,Aluguel Van Corporativa,2,796.29,1592.58,1075.0,517.58,Não,Serviço Privado
04/10/2023,City Tour Completo (Van),1,471.69,471.69,296.24,175.45,Não,City Tour
04/10/2023,Aluguel Van Corporativa,1,1058.55,1058.55,735.06,323.49,Sim,Serviço Privado
04/10/2023,Translado Aeroporto Galeão,2,785.19,1570.38,1161.12,409.26,Não,Translados
05/10/2023,Aluguel Carro Executivo,2,1273.29,2546.58,1517.37,1029.21,Sim,Serviço Privado
05/10/2023,City Tour Completo (Van),3,244.79,734.37,456.76,277.61,Não,City Tour
05/10/2023,Aluguel Carro Executivo,3,193.24,579.72,377.29,202.43,Não,Serviço Privado
06/10/2023,Tour Arraial do Cabo (Van),2,1057.73,2115.46,1540.0,575.46,Não,Viagens Longas
06/10/2023,Passeio Cristo Redentor (Carro),3,777.43,2332.29,1707.53,624.76,Sim,Passeios Locais
06/10/2023,Aluguel Van Corporativa,2,1199.64,2399.28,1744.59,654.69,Não,Serviço Privado
06/10/2023,Tour Arraial do Cabo (Van),2,743.77,1487.54,886.78,600.76,Não,Viagens Longas
06/10/2023,City Tour Completo (Van),1,1218.05,1218.05,854.31,363.74,Não,City Tour
06/10/2023,Aluguel Van Corporativa,1,286.65,286.65,196.83,89.82,Sim,Serviço Privado
07/10/2023,Tour Búzios (Van),2,1492.92,2985.84,1819.79,1166.05,Sim,Viagens Longas
07/10/2023,Tour Arraial do Cabo (Van),3,433.62,1300.86,909.51,391.35,Sim,Viagens Longas
07/10/2023,Aluguel Van Corporativa,3,1352.11,4056.33,2572.26,1484.07,Não,Serviço Privado
07/10/2023,Tour Arraial do Cabo (Van),1,1200.33,1200.33,779.39,420.94,Não,Viagens Longas
07/10/2023,Translado Aeroporto Galeão,2,1362.13,2724.26,1924.84,799.42,Não,Translados
08/10/2023,Tour Arraial do Cabo (Van),2,1466.66,2933.32,2092.06,841.26,Sim,Viagens Longas
08/10/2023,Translado Aeroporto Galeão,3,196.09,588.27,418.62,169.65,Não,Translados
08/10/2023,Aluguel Van Corporativa,2,611.57,1223.14,672.79,550.35,Não,Serviço Privado
08/10/2023,Translado Aeroporto Santos Dumont,3,359.14,1077.42,782.44,294.98,Não,Translados
09/10/2023,Aluguel Carro Executivo,2,1264.6,2529.2,1440.89,1088.31,Não,Serviço Privado
09/10/2023,Aluguel Carro Executivo,3,519.91,1559.73,1094.62,465.11,Não,Serviço Privado
09/10/2023,Passeio Pão de Açúcar (Carro),1,1155.05,1155.05,806.84,348.21,Não,Passeios Locais
09/10/2023,Translado Aeroporto Galeão,3,1107.7,3323.1,2365.45,957.65,Não,Translados
09/10/2023,Tour Arraial do Cabo (Van),2,1377.54,2755.08,1924.79,830.29,Não,Viagens Longas
10/10/2023,Tour Búzios (Van),3,681.82,2045.46,1446.1,599.36,Não,Viagens Longas
10/10/2023,Passeio Pão de Açúcar (Carro),3,1133.71,3401.13,2289.66,1111.47,Não,Passeios Locais
10/10/2023,Passeio Cristo Redentor (Carro),3,1024.19,3072.57,1742.51,1330.06,Não,Passeios Locais
10/10/2023,Tour Petrópolis (Carro),1,658.8,658.8,410.21,248.59,Sim,Viagens Longas
10/10/2023,Tour Petrópolis (Carro),3,1341.41,4024.23,2600.19,1424.04,Não,Viagens Longas
10/10/2023,Tour Búzios (Van),2,256.64,513.28,365.57,147.71,Sim,Viagens Longas
10/10/2023,Tour Arraial do Cabo (Van),3,1182.15,3546.45,2648.44,898.01,Não,Viagens Longas
10/10/2023,Passeio Cristo Redentor (Carro),3,928.17,2784.51,2064.25,720.26,Sim,Passeios Locais
11/10/2023,Passeio Cristo Redentor (Carro),1,310.19,310.19,203.47,106.72,Não,Passeios Locais
11/10/2023,Tour Arraial do Cabo (Van),3,1425.67,4277.01,2638.71,1638.3,Não,Viagens Longas
11/10/2023,Translado Aeroporto Galeão,3,191.06,573.18,377.67,195.51,Não,Translados
11/10/2023,Aluguel Carro Executivo,1,1086.04,1086.04,692.68,393.36,Não,Serviço Privado
11/10/2023,Tour Petrópolis (Carro),1,627.95,627.95,403.1,224.85,Não,Viagens Longas
11/10/2023,Tour Búzios (Van),3,1442.78,4328.34,2659.8,1668.54,Sim,Viagens Longas
11/10/2023,Translado Aeroporto Santos Dumont,2,1447.49,2894.98,2004.83,890.15,Não,Translados
11/10/2023,Tour Petrópolis (Carro),2,474.8,949.6,605.4,344.2,Sim,Viagens Longas
12/10/2023,City Tour Completo (Van),2,1279.88,2559.76,1657.26,902.5,Não,City Tour
12/10/2023,Passeio Pão de Açúcar (Carro),2,1183.82,2367.64,1304.97,1062.67,Sim,Passeios Locais
12/10/2023,Aluguel Van Corporativa,2,1355.33,2710.66,1777.64,933.02,Sim,Serviço Privado
12/10/2023,Translado Aeroporto Santos Dumont,1,1390.83,1390.83,907.44,483.39,Sim,Translados
12/10/2023,Aluguel Carro Executivo,1,1430.81,1430.81,836.89,593.92,Não,Serviço Privado
13/10/2023,Translado Aeroporto Galeão,2,1470.23,2940.46,1686.95,1253.51,Sim,Translados
13/10/2023,City Tour Completo (Van),2,643.41,1286.82,863.28,423.54,Não,City Tour
13/10/2023,Aluguel Van Corporativa,1,1471.1,1471.1,922.17,548.93,Não,Serviço Privado
13/10/2023,Tour Arraial do Cabo (Van),1,455.61,455.61,274.02,181.59,Não,Viagens Longas
13/10/2023,Tour Petrópolis (Carro),2,1180.11,2360.22,1508.21,852.01,Sim,Viagens Longas
13/10/2023,Tour Búzios (Van),2,1267.26,2534.52,1776.02,758.5,Não,Viagens Longas
14/10/2023,Tour Petrópolis (Carro),2,928.71,1857.42,1318.05,539.37,Não,Viagens Longas
14/10/2023,Aluguel Van Corporativa,3,974.93,2924.79,2036.3,888.49,Não,Serviço Privado
14/10/2023,Aluguel Van Corporativa,3,769.23,2307.69,1387.04,920.65,Não,Serviço Privado
14/10/2023,Passeio Cristo Redentor (Carro),1,873.34,873.34,572.29,301.05,Não,Passeios Locais
14/10/2023,Tour Búzios (Van),3,1206.76,3620.28,2588.09,1032.19,Sim,Viagens Longas
14/10/2023,Tour Arraial do Cabo (Van),2,1108.23,2216.46,1466.28,750.18,Sim,Viagens Longas
14/10/2023,Passeio Pão de Açúcar (Carro),3,1277.06,3831.18,2312.14,1519.04,Não,Passeios Locais
15/10/2023,Translado Aeroporto Galeão,2,420.19,840.38,584.93,255.45,Não,Translados
15/10/2023,Translado Aeroporto Santos Dumont,2,159.86,319.72,220.35,99.37,Não,Translados
15/10/2023,Translado Aeroporto Galeão,2,1259.46,2518.92,1791.55,727.37,Sim,Translados
15/10/2023,City Tour Completo (Van),1,764.4,764.4,452.61,311.79,Não,City Tour
15/10/2023,Translado Aeroporto Santos Dumont,1,1351.69,1351.69,762.16,589.53,Sim,Translados
15/10/2023,Passeio Cristo Redentor (Carro),2,741.44,1482.88,897.2,585.68,Sim,Passeios Locais
15/10/2023,Tour Búzios (Van),3,287.73,863.19,621.09,242.1,Não,Viagens Longas
16/10/2023,City Tour Completo (Van),3,771.02,2313.06,1626.71,686.35,Não,City Tour
16/10/2023,Aluguel Carro Executivo,3,1353.34,4060.02,2266.28,1793.74,Sim,Serviço Privado
16/10/2023,Passeio Cristo Redentor (Carro),2,829.56,1659.12,1115.27,543.85,Sim,Passeios Locais
16/10/2023,Translado Aeroporto Santos Dumont,2,555.78,1111.56,720.61,390.95,Não,Translados
16/10/2023,Passeio Pão de Açúcar (Carro),1,1142.06,1142.06,686.89,455.17,Sim,Passeios Locais
16/10/2023,Translado Aeroporto Santos Dumont,3,1431.43,4294.29,3071.84,1222.45,Não,Translados
16/10/2023,Tour Petrópolis (Carro),1,1225.99,1225.99,723.04,502.95,Sim,Viagens Longas
17/10/2023,Passeio Pão de Açúcar (Carro),1,1278.63,1278.63,937.23,341.4,Não,Passeios Locais
17/10/2023,Tour Búzios (Van),1,172.74,172.74,110.77,61.97,Sim,Viagens Longas
17/10/2023,Tour Búzios (Van),3,541.52,1624.56,1177.63,446.93,Não,Viagens Longas
17/10/2023,Tour Petrópolis (Carro),3,768.29,2304.87,1374.91,929.96,Não,Viagens Longas
18/10/2023,Passeio Pão de Açúcar (Carro),1,704.19,704.19,484.93,219.26,Sim,Passeios Locais
18/10/2023,Aluguel Van Corporativa,1,1411.97,1411.97,791.22,620.75,Não,Serviço Privado
18/10/2023,Translado Aeroporto Santos Dumont,2,1257.26,2514.52,1660.54,853.98,Sim,Translados
18/10/2023,Translado Aeroporto Santos Dumont,3,170.22,510.66,285.48,225.18,Não,Translados
18/10/2023,Tour Arraial do Cabo (Van),2,1256.45,2512.9,1705.88,807.02,Não,Viagens Longas
18/10/2023,Passeio Cristo Redentor (Carro),2,1346.63,2693.26,1897.07,796.19,Sim,Passeios Locais
18/10/2023,Aluguel Carro Executivo,2,1214.87,2429.74,1668.85,760.89,Não,Serviço Privado
19/10/2023,Passeio Cristo Redentor (Carro),2,499.66,999.32,688.93,310.39,Não,Passeios Locais
19/10/2023,City Tour Completo (Van),3,1440.93,4322.79,3038.04,1284.75,Não,City Tour
19/10/2023,Tour Arraial do Cabo (Van),3,1283.55,3850.65,2421.42,1429.23,Não,Viagens Longas
19/10/2023,City Tour Completo (Van),3,1416.5,4249.5,2379.01,1870.49,Não,City Tour
20/10/2023,Aluguel Carro Executivo,2,474.95,949.9,603.2,346.7,Sim,Serviço Privado
20/10/2023,Aluguel Van Corporativa,1,874.2,874.2,600.93,273.27,Não,Serviço Privado
20/10/2023,Translado Aeroporto Santos Dumont,2,1419.37,2838.74,1914.17,924.57,Sim,Translados
20/10/2023,Passeio Cristo Redentor (Carro),1,1018.65,1018.65,640.68,377.97,Sim,Passeios Locais
20/10/2023,Aluguel Carro Executivo,1,518.44,518.44,328.96,189.48,Não,Serviço Privado
20/10/2023,Tour Búzios (Van),3,201.4,604.2,349.94,254.26,Não,Viagens Longas
21/10/2023,Passeio Pão de Açúcar (Carro),1,599.72,599.72,394.67,205.05,Não,Passeios Locais
21/10/2023,Tour Búzios (Van),2,695.42,1390.84,979.41,411.43,Sim,Viagens Longas
21/10/2023,Aluguel Van Corporativa,1,433.11,433.11,281.4,151.71,Não,Serviço Privado
21/10/2023,City Tour Completo (Van),3,921.53,2764.59,1846.91,917.68,Não,City Tour
21/10/2023,Passeio Pão de Açúcar (Carro),2,601.07,1202.14,855.6,346.54,Sim,Passeios Locais
22/10/2023,Translado Aeroporto Santos Dumont,3,579.52,1738.56,1081.12,657.44,Não,Translados
22/10/2023,Passeio Cristo Redentor (Carro),2,355.25,710.5,404.97,305.53,Não,Passeios Locais
22/10/2023,Passeio Cristo Redentor (Carro),3,460.34,1381.02,885.44,495.58,Não,Passeios Locais
22/10/2023,Tour Búzios (Van),1,507.25,507.25,355.13,152.12,Não,Viagens Longas
22/10/2023,Aluguel Carro Executivo,1,1473.06,1473.06,1063.92,409.14,Não,Serviço Privado
22/10/2023,Passeio Pão de Açúcar (Carro),1,960.91,960.91,718.89,242.02,Sim,Passeios Locais
22/10/2023,Tour Búzios (Van),1,288.79,288.79,205.71,83.08,Não,Viagens Longas
22/10/2023,Translado Aeroporto Galeão,2,935.8,1871.6,1180.63,690.97,Não,Translados
23/10/2023,Passeio Cristo Redentor (Carro),3,942.33,2826.99,1597.65,1229.34,Não,Passeios Locais
23/10/2023,Passeio Cristo Redentor (Carro),1,754.86,754.86,445.38,309.48,Não,Passeios Locais
23/10/2023,Aluguel Carro Executivo,3,1026.97,3080.91,1967.84,1113.07,Não,Serviço Privado
23/10/2023,Tour Búzios (Van),2,1269.6,2539.2,1733.31,805.89,Sim,Viagens Longas
23/10/2023,Tour Petrópolis (Carro),2,1062.28,2124.56,1405.25,719.31,Sim,Viagens Longas
23/10/2023,Passeio Pão de Açúcar (Carro),2,601.07,1202.14,848.12,354.02,Sim,Passeios Locais
23/10/2023,Aluguel Van Corporativa,3,572.81,1718.43,1122.39,596.04,Não,Serviço Privado
24/10/2023,City Tour Completo (Van),1,381.16,381.16,222.45,158.71,Sim,City Tour
24/10/2023,Aluguel Carro Executivo,2,860.49,1720.98,1273.19,447.79,Sim,Serviço Privado
24/10/2023,City Tour Completo (Van),3,527.38,1582.14,1186.55,395.59,Não,City Tour
24/10/2023,Passeio Cristo Redentor (Carro),3,1030.93,3092.79,2094.35,998.44,Sim,Passeios Locais
25/10/2023,Tour Petrópolis (Carro),1,1020.12,1020.12,595.75,424.37,Não,Viagens Longas
25/10/2023,Translado Aeroporto Santos Dumont,1,209.64,209.64,142.07,67.57,Não,Translados
25/10/2023,Aluguel Carro Executivo,3,400.11,1200.33,735.78,464.55,Não,Serviço Privado
25/10/2023,Passeio Cristo Redentor (Carro),3,878.74,2636.22,1665.23,970.99,Sim,Passeios Locais
25/10/2023,Translado Aeroporto Galeão,2,664.84,1329.68,988.04,341.64,Não,Translados
26/10/2023,Tour Petrópolis (Carro),3,1393.2,4179.6,2501.97,1677.63,Sim,Viagens Longas
26/10/2023,Passeio Cristo Redentor (Carro),3,1459.14,4377.42,2608.1,1769.32,Não,Passeios Locais
26/10/2023,Translado Aeroporto Galeão,3,508.18,1524.54,1131.73,392.81,Não,Translados
26/10/2023,Passeio Cristo Redentor (Carro),2,608.7,1217.4,719.49,497.91,Não,Passeios Locais
27/10/2023,Aluguel Carro Executivo,3,1440.62,4321.86,2905.59,1416.27,Sim,Serviço Privado
27/10/2023,City Tour Completo (Van),2,401.15,802.3,510.86,291.44,Não,City Tour
27/10/2023,Tour Arraial do Cabo (Van),2,726.06,1452.12,1015.1,437.02,Não,Viagens Longas
27/10/2023,Passeio Cristo Redentor (Carro),2,1288.72,2577.44,1436.09,1141.35,Sim,Passeios Locais
27/10/2023,City Tour Completo (Van),1,1455.81,1455.81,881.06,574.75,Não,City Tour
28/10/2023,Passeio Pão de Açúcar (Carro),2,416.53,833.06,574.31,258.75,Sim,Passeios Locais
28/10/2023,Aluguel Van Corporativa,3,374.74,1124.22,634.87,489.35,Não,Serviço Privado
28/10/2023,Translado Aeroporto Santos Dumont,2,300.31,600.62,421.59,179.03,Não,Translados
29/10/2023,Passeio Pão de Açúcar (Carro),3,195.84,587.52,366.2,221.32,Não,Passeios Locais
29/10/2023,Tour Petrópolis (Carro),1,1495.62,1495.62,1068.74,426.88,Não,Viagens Longas
29/10/2023,Tour Búzios (Van),1,1452.78,1452.78,834.34,618.44,Não,Viagens Longas
29/10/2023,Tour Petrópolis (Carro),1,937.78,937.78,586.87,350.91,Não,Viagens Longas
29/10/2023,Tour Búzios (Van),3,1219.77,3659.31,2306.24,1353.07,Sim,Viagens Longas
29/10/2023,Aluguel Van Corporativa,3,810.33,2430.99,1404.63,1026.36,Não,Serviço Privado
29/10/2023,Passeio Pão de Açúcar (Carro),1,346.45,346.45,236.49,109.96,Sim,Passeios Locais
29/10/2023,Passeio Pão de Açúcar (Carro),2,1265.65,2531.3,1829.21,702.09,Não,Passeios Locais
30/10/2023,Aluguel Carro Executivo,2,997.18,1994.36,1481.4,512.96,Não,Serviço Privado
30/10/2023,Translado Aeroporto Galeão,3,1451.35,4354.05,3261.2,1092.85,Não,Translados
30/10/2023,Passeio Pão de Açúcar (Carro),1,561.4,561.4,332.21,229.19,Não,Passeios Locais
30/10/2023,Tour Búzios (Van),2,1001.84,2003.68,1254.17,749.51,Não,Viagens Longas
31/10/2023,Passeio Pão de Açúcar (Carro),3,354.8,1064.4,701.39,363.01,Não,Passeios Locais
31/10/2023,Passeio Cristo Redentor (Carro),1,584.32,584.32,379.31,205.01,Sim,Passeios Locais
31/10/2023,Aluguel Carro Executivo,3,953.48,2860.44,2124.35,736.09,Não,Serviço Privado
31/10/2023,Passeio Pão de Açúcar (Carro),2,840.33,1680.66,996.49,684.17,Sim,Passeios Locais
31/10/2023,Aluguel Van Corporativa,2,488.76,977.52,563.16,414.36,Não,Serviço Privado
31/10/2023,Tour Arraial do Cabo (Van),3,787.08,2361.24,1578.71,782.53,Não,Viagens Longas
01/11/2023,Tour Búzios (Van),1,998.46,998.46,577.74,420.72,Não,Viagens Longas
01/11/2023,Passeio Pão de Açúcar (Carro),2,224.97,449.94,294.64,155.3,Sim,Passeios Locais
01/11/2023,Tour Arraial do Cabo (Van),2,684.58,1369.16,802.16,567.0,Não,Viagens Longas
01/11/2023,Tour Búzios (Van),2,189.11,378.22,262.92,115.3,Não,Viagens Longas
02/11/2023,Translado Aeroporto Galeão,1,1129.29,1129.29,658.53,470.76,Sim,Translados
02/11/2023,Tour Petrópolis (Carro),1,991.07,991.07,602.48,388.59,Sim,Viagens Longas
02/11/2023,Aluguel Carro Executivo,2,407.3,814.6,528.62,285.98,Sim,Serviço Privado
02/11/2023,City Tour Completo (Van),2,1190.07,2380.14,1572.94,807.2,Não,City Tour
03/11/2023,Aluguel Van Corporativa,2,604.74,1209.48,869.62,339.86,Sim,Serviço Privado
03/11/2023,Translado Aeroporto Galeão,1,1495.27,1495.27,1056.59,438.68,Não,Translados
03/11/2023,Aluguel Carro Executivo,3,633.26,1899.78,1321.79,577.99,Sim,Serviço Privado
03/11/2023,Tour Búzios (Van),3,696.43,2089.29,1396.81,692.48,Não,Viagens Longas
03/11/2023,Tour Arraial do Cabo (Van),2,968.61,1937.22,1101.72,835.5,Sim,Viagens Longas
03/11/2023,Passeio Cristo Redentor (Carro),1,1087.66,1087.66,697.96,389.7,Sim,Passeios Locais
03/11/2023,City Tour Completo (Van),1,1401.54,1401.54,925.65,475.89,Não,City Tour
03/11/2023,City Tour Completo (Van),1,1450.07,1450.07,921.68,528.39,Não,City Tour
04/11/2023,Tour Búzios (Van),2,285.98,571.96,407.15,164.81,Sim,Viagens Longas
04/11/2023,Aluguel Van Corporativa,2,230.46,460.92,335.41,125.51,Sim,Serviço Privado
04/11/2023,Passeio Cristo Redentor (Carro),1,1135.89,1135.89,794.8,341.09,Não,Passeios Locais
04/11/2023,Tour Búzios (Van),2,1259.23,2518.46,1682.05,836.41,Não,Viagens Longas
04/11/2023,Tour Búzios (Van),3,429.57,1288.71,863.41,425.3,Sim,Viagens Longas
04/11/2023,Aluguel Carro Executivo,1,1496.95,1496.95,1087.38,409.57,Não,Serviço Privado
04/11/2023,Translado Aeroporto Galeão,2,618.07,1236.14,694.53,541.61,Não,Translados
04/11/2023,Tour Petrópolis (Carro),3,271.86,815.58,535.77,279.81,Não,Viagens Longas
05/11/2023,Translado Aeroporto Santos Dumont,1,243.11,243.11,173.28,69.83,Sim,Translados
05/11/2023,Passeio Cristo Redentor (Carro),2,426.22,852.44,596.18,256.26,Não,Passeios Locais
05/11/2023,City Tour Completo (Van),1,295.27,295.27,211.57,83.7,Sim,City Tour
05/11/2023,Tour Arraial do Cabo (Van),1,1077.87,1077.87,741.6,336.27,Sim,Viagens Longas
05/11/2023,Tour Arraial do Cabo (Van),3,975.8,2927.4,2038.79,888.61,Sim,Viagens Longas
05/11/2023,Aluguel Carro Executivo,2,1136.14,2272.28,1285.65,986.63,Não,Serviço Privado
06/11/2023,Tour Búzios (Van),3,1376.64,4129.92,2361.38,1768.54,Não,Viagens Longas
06/11/2023,Translado Aeroporto Galeão,1,243.65,243.65,150.74,92.91,Não,Translados
06/11/2023,Passeio Pão de Açúcar (Carro),2,719.48,1438.96,927.31,511.65,Não,Passeios Locais
06/11/2023,Translado Aeroporto Galeão,1,1295.23,1295.23,821.95,473.28,Não,Translados
06/11/2023,Aluguel Van Corporativa,1,1369.68,1369.68,838.3,531.38,Sim,Serviço Privado
07/11/2023,Translado Aeroporto Santos Dumont,1,299.57,299.57,201.95,97.62,Não,Translados
07/11/2023,Translado Aeroporto Santos Dumont,1,1414.78,1414.78,797.7,617.08,Sim,Translados
07/11/2023,Passeio Pão de Açúcar (Carro),1,186.29,186.29,109.54,76.75,Sim,Passeios Locais
07/11/2023,Aluguel Carro Executivo,3,1386.14,4158.42,2942.49,1215.93,Não,Serviço Privado
07/11/2023,Translado Aeroporto Galeão,2,649.28,1298.56,783.89,514.67,Não,Translados
07/11/2023,Tour Arraial do Cabo (Van),1,354.41,354.41,239.81,114.6,Não,Viagens Longas
07/11/2023,Tour Arraial do Cabo (Van),1,684.39,684.39,386.06,298.33,Não,Viagens Longas
08/11/2023,Passeio Pão de Açúcar (Carro),1,216.37,216.37,133.77,82.6,Não,Passeios Locais
08/11/2023,Translado Aeroporto Santos Dumont,2,1245.72,2491.44,1522.31,969.13,Não,Translados
08/11/2023,Tour Petrópolis (Carro),2,294.09,588.18,362.08,226.1,Não,Viagens Longas
08/11/2023,Translado Aeroporto Santos Dumont,3,1137.6,3412.8,2144.32,1268.48,Não,Translados
08/11/2023,Aluguel Van Corporativa,2,975.33,1950.66,1288.53,662.13,Sim,Serviço Privado
08/11/2023,Tour Petrópolis (Carro),3,363.59,1090.77,805.51,285.26,Sim,Viagens Longas
08/11/2023,City Tour Completo (Van),2,886.56,1773.12,1084.58,688.54,Sim,City Tour
09/11/2023,Translado Aeroporto Galeão,2,974.76,1949.52,1170.98,778.54,Sim,Translados
09/11/2023,Passeio Pão de Açúcar (Carro),1,1338.15,1338.15,977.52,360.63,Não,Passeios Locais
09/11/2023,Tour Búzios (Van),3,300.54,901.62,615.28,286.34,Sim,Viagens Longas
09/11/2023,Passeio Pão de Açúcar (Carro),2,497.44,994.88,644.57,350.31,Não,Passeios Locais
09/11/2023,Aluguel Van Corporativa,2,556.84,1113.68,819.9,293.78,Não,Serviço Privado
09/11/2023,Passeio Cristo Redentor (Carro),3,368.71,1106.13,726.42,379.71,Sim,Passeios Locais
10/11/2023,Passeio Pão de Açúcar (Carro),1,497.01,497.01,286.32,210.69,Sim,Passeios Locais
10/11/2023,Tour Petrópolis (Carro),3,1068.45,3205.35,2138.61,1066.74,Não,Viagens Longas
10/11/2023,Aluguel Van Corporativa,1,219.48,219.48,138.24,81.24,Não,Serviço Privado
11/11/2023,Passeio Cristo Redentor (Carro),3,376.2,1128.6,677.28,451.32,Sim,Passeios Locais
11/11/2023,Passeio Pão de Açúcar (Carro),3,479.85,1439.55,846.1,593.45,Não,Passeios Locais
11/11/2023,Aluguel Van Corporativa,2,1165.3,2330.6,1534.81,795.79,Não,Serviço Privado
11/11/2023,Tour Arraial do Cabo (Van),1,824.11,824.11,579.81,244.3,Sim,Viagens Longas
11/11/2023,Translado Aeroporto Galeão,3,1338.3,4014.9,2501.15,1513.75,Sim,Translados
12/11/2023,City Tour Completo (Van),2,580.78,1161.56,765.57,395.99,Não,City Tour
12/11/2023,Tour Petrópolis (Carro),3,415.54,1246.62,712.07,534.55,Não,Viagens Longas
12/11/2023,Translado Aeroporto Galeão,3,1090.82,3272.46,1824.22,1448.24,Sim,Translados
12/11/2023,Tour Búzios (Van),3,987.81,2963.43,1960.19,1003.24,Não,Viagens Longas
12/11/2023,Tour Petrópolis (Carro),3,886.05,2658.15,1643.04,1015.11,Não,Viagens Longas
13/11/2023,Passeio Cristo Redentor (Carro),2,724.98,1449.96,941.61,508.35,Não,Passeios Locais
13/11/2023,City Tour Completo (Van),2,1438.84,2877.68,1606.82,1270.86,Sim,City Tour
13/11/2023,City Tour Completo (Van),2,669.43,1338.86,749.24,589.62,Sim,City Tour
14/11/2023,Aluguel Carro Executivo,1,760.94,760.94,528.67,232.27,Não,Serviço Privado
14/11/2023,Aluguel Van Corporativa,3,1104.42,3313.26,2270.42,1042.84,Sim,Serviço Privado
14/11/2023,Aluguel Van Corporativa,3,184.57,553.71,313.92,239.79,Não,Serviço Privado
14/11/2023,Passeio Pão de Açúcar (Carro),1,1376.22,1376.22,944.29,431.93,Sim,Passeios Locais
14/11/2023,Tour Arraial do Cabo (Van),3,389.43,1168.29,686.29,482.0,Sim,Viagens Longas
14/11/2023,Translado Aeroporto Galeão,3,1416.33,4248.99,3133.43,1115.56,Não,Translados
15/11/2023,Passeio Cristo Redentor (Carro),1,934.28,934.28,658.74,275.54,Sim,Passeios Locais
15/11/2023,Translado Aeroporto Santos Dumont,3,1077.88,3233.64,2062.89,1170.75,Sim,Translados
15/11/2023,City Tour Completo (Van),3,744.06,2232.18,1340.8,891.38,Sim,City Tour
15/11/2023,Tour Búzios (Van),1,1153.98,1153.98,771.99,381.99,Não,Viagens Longas
15/11/2023,City Tour Completo (Van),2,1141.32,2282.64,1555.93,726.71,Sim,City Tour
15/11/2023,Aluguel Van Corporativa,1,649.45,649.45,418.72,230.73,Não,Serviço Privado
15/11/2023,Tour Búzios (Van),2,549.05,1098.1,783.22,314.88,Não,Viagens Longas
15/11/2023,Tour Petrópolis (Carro),2,1306.53,2613.06,1798.01,815.05,Sim,Viagens Longas
16/11/2023,Translado Aeroporto Santos Dumont,3,1195.7,3587.1,2524.96,1062.14,Não,Translados
16/11/2023,Tour Búzios (Van),3,1119.97,3359.91,2499.09,860.82,Não,Viagens Longas
16/11/2023,Passeio Cristo Redentor (Carro),2,1359.72,2719.44,1790.8,928.64,Sim,Passeios Locais
16/11/2023,Translado Aeroporto Galeão,3,394.03,1182.09,717.27,464.82,Não,Translados
16/11/2023,Passeio Pão de Açúcar (Carro),3,1147.61,3442.83,2423.55,1019.28,Não,Passeios Locais
16/11/2023,Translado Aeroporto Santos Dumont,1,816.95,816.95,501.59,315.36,Não,Translados
16/11/2023,Tour Arraial do Cabo (Van),2,305.68,611.36,436.66,174.7,Não,Viagens Longas
16/11/2023,Passeio Cristo Redentor (Carro),2,591.09,1182.18,879.31,302.87,Não,Passeios Locais
17/11/2023,City Tour Completo (Van),3,414.53,1243.59,912.26,331.33,Não,City Tour
17/11/2023,Translado Aeroporto Santos Dumont,3,1094.42,3283.26,2237.32,1045.94,Sim,Translados
17/11/2023,City Tour Completo (Van),1,902.11,902.11,505.29,396.82,Sim,City Tour
17/11/2023,Aluguel Carro Executivo,3,1152.65,3457.95,2458.29,999.66,Não,Serviço Privado
17/11/2023,Aluguel Carro Executivo,3,1129.71,3389.13,2335.35,1053.78,Não,Serviço Privado
17/11/2023,Aluguel Carro Executivo,2,1116.79,2233.58,1402.23,831.35,Sim,Serviço Privado
17/11/2023,Translado Aeroporto Santos Dumont,2,1085.71,2171.42,1275.38,896.04,Sim,Translados
17/11/2023,Passeio Cristo Redentor (Carro),3,1368.95,4106.85,2401.07,1705.78,Não,Passeios Locais
18/11/2023,City Tour Completo (Van),1,1060.33,1060.33,637.42,422.91,Não,City Tour
18/11/2023,Aluguel Van Corporativa,3,339.44,1018.32,760.78,257.54,Não,Serviço Privado
18/11/2023,Tour Búzios (Van),3,971.19,2913.57,2076.04,837.53,Não,Viagens Longas
18/11/2023,Aluguel Carro Executivo,3,1446.98,4340.94,3071.43,1269.51,Não,Serviço Privado
18/11/2023,Translado Aeroporto Santos Dumont,2,737.54,1475.08,918.0,557.08,Sim,Translados
18/11/2023,Translado Aeroporto Galeão,1,1342.06,1342.06,743.58,598.48,Sim,Translados
19/11/2023,Passeio Pão de Açúcar (Carro),1,358.15,358.15,231.13,127.02,Sim,Passeios Locais
19/11/2023,Passeio Cristo Redentor (Carro),3,884.44,2653.32,1543.68,1109.64,Não,Passeios Locais
19/11/2023,Tour Petrópolis (Carro),2,563.26,1126.52,639.76,486.76,Não,Viagens Longas
19/11/2023,Tour Búzios (Van),2,913.22,1826.44,1260.34,566.1,Não,Viagens Longas
